Date Stamped,Registrant Name,Registration Number,Document Type,Short Form Name,Foreign Principal Name,Foreign Principal Country,URL
4/26/2024,Impact Management Group,7393,Short-Form,"Bearden, Richard",,,https://efile.fara.gov/docs/7393-Short-Form-20240426-4.pdf
4/26/2024,Impact Management Group,7393,Short-Form,"Coon, Robert",,,https://efile.fara.gov/docs/7393-Short-Form-20240426-6.pdf
4/25/2024,"Daniel J. Edelman, Inc.",3634,Short-Form,"Abu Zaid, Duaa",,,https://efile.fara.gov/docs/3634-Short-Form-20240425-1489.pdf
4/22/2024,"Hyperfocal Communications, LLC",7267,Short-Form,"Phillips, Tim",,,https://efile.fara.gov/docs/7267-Short-Form-20240422-22.pdf
4/19/2024,"Mercury Public Affairs, LLC",6170,Short-Form,"Moffett, Anthony",,,https://efile.fara.gov/docs/6170-Short-Form-20240419-848.pdf
4/19/2024,"Mercury Public Affairs, LLC",6170,Short-Form,"Costello, Patrick",,,https://efile.fara.gov/docs/6170-Short-Form-20240419-846.pdf
4/19/2024,"Mercury Public Affairs, LLC",6170,Short-Form,"Royster, Avery Rose",,,https://efile.fara.gov/docs/6170-Short-Form-20240419-856.pdf
4/19/2024,"Mercury Public Affairs, LLC",6170,Short-Form,"Lefkowitz, Trent",,,https://efile.fara.gov/docs/6170-Short-Form-20240419-854.pdf
4/19/2024,"Mercury Public Affairs, LLC",6170,Short-Form,"Lonergan, John",,,https://efile.fara.gov/docs/6170-Short-Form-20240419-852.pdf
4/19/2024,"Mercury Public Affairs, LLC",6170,Short-Form,"Kucik, Peter",,,https://efile.fara.gov/docs/6170-Short-Form-20240419-850.pdf
4/19/2024,"Mercury Public Affairs, LLC",6170,Short-Form,"Pollenz, Scott",,,https://efile.fara.gov/docs/6170-Short-Form-20240419-844.pdf
4/19/2024,"Mercury Public Affairs, LLC",6170,Short-Form,"Campagna, Shannon",,,https://efile.fara.gov/docs/6170-Short-Form-20240419-842.pdf
4/18/2024,APCO Worldwide LLC,6582,Short-Form,"Giordani, Giulia",,,https://efile.fara.gov/docs/6582-Short-Form-20240418-274.pdf
4/18/2024,"Akin, Gump, Strauss, Hauer & Feld, LLP",3492,Short-Form,"Tucker, James",,,https://efile.fara.gov/docs/3492-Short-Form-20240418-642.pdf
4/17/2024,"Hyperfocal Communications, LLC",7267,Short-Form,"Fuller, Jason",,,https://efile.fara.gov/docs/7267-Short-Form-20240417-20.pdf
4/17/2024,"Hyperfocal Communications, LLC",7267,Short-Form,"Gilmore, Lauren",,,https://efile.fara.gov/docs/7267-Short-Form-20240417-18.pdf
4/17/2024,Carrara Group LLC dba Carrara Nevada,7399,Short-Form,"Kasama, Serena",,,https://efile.fara.gov/docs/7399-Short-Form-20240417-4.pdf
4/17/2024,Carrara Group LLC dba Carrara Nevada,7399,Short-Form,"Finseth II, Carl Landers",,,https://efile.fara.gov/docs/7399-Short-Form-20240417-2.pdf
4/17/2024,Nuclear Waste Management Organization,7186,Short-Form,"Watts, Robert Bruce",,,https://efile.fara.gov/docs/7186-Short-Form-20240417-26.pdf
4/17/2024,Brown Rudnick LLP,7376,Short-Form,"Ahmed, Syed Abdur-Razzaq",,,https://efile.fara.gov/docs/7376-Short-Form-20240417-20.pdf
4/17/2024,Brown Rudnick LLP,7376,Short-Form,"McDonnell, Thomas",,,https://efile.fara.gov/docs/7376-Short-Form-20240417-18.pdf
4/16/2024,Brown Rudnick LLP,7376,Short-Form,"Weinstein, Ian",,,https://efile.fara.gov/docs/7376-Short-Form-20240416-16.pdf
4/12/2024,"Moran Global Strategies, Inc.",7255,Short-Form,"Moran, James",,,https://efile.fara.gov/docs/7255-Short-Form-20240412-24.pdf
4/12/2024,Washington Global Resources LLC,7397,Short-Form,"Zimmerman, Ray J.",,,https://efile.fara.gov/docs/7397-Short-Form-20240412-2.pdf
4/11/2024,Media Theory LLC,7396,Short-Form,"Kimer, James",,,https://efile.fara.gov/docs/7396-Short-Form-20240411-2.pdf
4/11/2024,USSA International LLC,7252,Short-Form,"Zike-Jamieson, Sophia Ann",,,https://efile.fara.gov/docs/7252-Short-Form-20240411-18.pdf
4/11/2024,Ogilvy Group LLC,6797,Short-Form,"Galstian, Armine",,,https://efile.fara.gov/docs/6797-Short-Form-20240411-224.pdf
4/10/2024,"DCI Group AZ, LLC",6278,Short-Form,"Patru, Ed",,,https://efile.fara.gov/docs/6278-Short-Form-20240410-122.pdf
4/10/2024,Navigators Global LLC,7112,Short-Form,"Sadoski, Nicholas",,,https://efile.fara.gov/docs/7112-Short-Form-20240410-32.pdf
4/10/2024,Navigators Global LLC,7112,Short-Form,"Anderson, Philmore B.",,,https://efile.fara.gov/docs/7112-Short-Form-20240410-30.pdf
4/10/2024,Navigators Global LLC,7112,Short-Form,"Cox, Christopher",,,https://efile.fara.gov/docs/7112-Short-Form-20240410-28.pdf
4/10/2024,"Non Resident Indians For Mission 2024, LLC",7395,Short-Form,"Gajendraprasad Vaishnav, Gaurang",,,https://efile.fara.gov/docs/7395-Short-Form-20240410-8.pdf
4/10/2024,"Non Resident Indians For Mission 2024, LLC",7395,Short-Form,"Gandhi, Girish Mahendra",,,https://efile.fara.gov/docs/7395-Short-Form-20240410-6.pdf
4/10/2024,"Non Resident Indians For Mission 2024, LLC",7395,Short-Form,"Gajendraprasad Vaishnav, Gaurang",,,https://efile.fara.gov/docs/7395-Short-Form-20240410-4.pdf
4/10/2024,"Non Resident Indians For Mission 2024, LLC",7395,Short-Form,"Gandhi, Girish Mahendra",,,https://efile.fara.gov/docs/7395-Short-Form-20240410-2.pdf
4/10/2024,Navigators Global LLC,7112,Short-Form,"Conda, Cesar",,,https://efile.fara.gov/docs/7112-Short-Form-20240410-26.pdf
4/8/2024,APCO Worldwide LLC,6582,Short-Form,"Glover, Kelsey",,,https://efile.fara.gov/docs/6582-Short-Form-20240408-272.pdf
4/8/2024,APCO Worldwide LLC,6582,Short-Form,"Lederman, Remi",,,https://efile.fara.gov/docs/6582-Short-Form-20240408-270.pdf
4/8/2024,APCO Worldwide LLC,6582,Short-Form,"Silvers, Sharron",,,https://efile.fara.gov/docs/6582-Short-Form-20240408-268.pdf
4/8/2024,APCO Worldwide LLC,6582,Short-Form,"Muchnikoff, Jenny",,,https://efile.fara.gov/docs/6582-Short-Form-20240408-266.pdf
4/8/2024,Ogilvy Group LLC,6797,Short-Form,"Weld, Andrew",,,https://efile.fara.gov/docs/6797-Short-Form-20240408-222.pdf
4/8/2024,Ogilvy Group LLC,6797,Short-Form,"Vilanova, Micaela",,,https://efile.fara.gov/docs/6797-Short-Form-20240408-220.pdf
4/8/2024,Invest Northern Ireland,4364,Short-Form,"Bartley, Thomas",,,https://efile.fara.gov/docs/4364-Short-Form-20240408-206.pdf
4/5/2024,"LISCR, LLC",5490,Short-Form,"Witt, Norman",,,https://efile.fara.gov/docs/5490-Short-Form-20240405-34.pdf
4/5/2024,"Zeno Group, Inc.",6652,Short-Form,"Karlson, Sarah",,,https://efile.fara.gov/docs/6652-Short-Form-20240405-206.pdf
4/5/2024,"IPG DXTRA, Inc. d/b/a Weber Shandwick",7394,Short-Form,"Komiyama, Yuna",,,https://efile.fara.gov/docs/7394-Short-Form-20240405-6.pdf
4/5/2024,"IPG DXTRA, Inc. d/b/a Weber Shandwick",7394,Short-Form,"Flowers, Ashlea",,,https://efile.fara.gov/docs/7394-Short-Form-20240405-4.pdf
4/5/2024,"IPG DXTRA, Inc. d/b/a Weber Shandwick",7394,Short-Form,"Musch, Caitlin",,,https://efile.fara.gov/docs/7394-Short-Form-20240405-10.pdf
4/5/2024,"IPG DXTRA, Inc. d/b/a Weber Shandwick",7394,Short-Form,"Rudman, Elizabeth",,,https://efile.fara.gov/docs/7394-Short-Form-20240405-2.pdf
4/5/2024,"IPG DXTRA, Inc. d/b/a Weber Shandwick",7394,Short-Form,"Krachie, Danielle",,,https://efile.fara.gov/docs/7394-Short-Form-20240405-8.pdf
4/2/2024,Impact Management Group,7393,Short-Form,"Benham, Terrell",,,https://efile.fara.gov/docs/7393-Short-Form-20240402-2.pdf
4/2/2024,Korea Economic Institute,3327,Short-Form,"Snyder, Scott",,,https://efile.fara.gov/docs/3327-Short-Form-20240402-108.pdf
4/2/2024,"DCI Group AZ, LLC",6278,Short-Form,"Welsh, Brendan",,,https://efile.fara.gov/docs/6278-Short-Form-20240402-120.pdf
4/1/2024,Manticore Defense LLC,7392,Short-Form,"Saitta, Angelo Ignatius",,,https://efile.fara.gov/docs/7392-Short-Form-20240401-2.pdf
3/29/2024,"Daniel J. Edelman, Inc.",3634,Short-Form,"Mitchell, John",,,https://efile.fara.gov/docs/3634-Short-Form-20240329-1485.pdf
3/29/2024,"Daniel J. Edelman, Inc.",3634,Short-Form,"Sullivan Jr., Jere J.",,,https://efile.fara.gov/docs/3634-Short-Form-20240329-1483.pdf
3/29/2024,"Daniel J. Edelman, Inc.",3634,Short-Form,"Neary, Sean",,,https://efile.fara.gov/docs/3634-Short-Form-20240329-1487.pdf
3/29/2024,DLA Piper US LLP,3712,Short-Form,"Loud, Edward P.",,,https://efile.fara.gov/docs/3712-Short-Form-20240329-534.pdf
3/29/2024,"Zeno Group, Inc.",6652,Short-Form,"Fernandez, Julia",,,https://efile.fara.gov/docs/6652-Short-Form-20240329-204.pdf
3/28/2024,Terakeet LLC,6806,Short-Form,"Smith, Neal G.",,,https://efile.fara.gov/docs/6806-Short-Form-20240328-86.pdf
3/28/2024,"Brownstein Hyatt Farber Schreck, LLP",5870,Short-Form,"McGuire, Brian",,,https://efile.fara.gov/docs/5870-Short-Form-20240328-398.pdf
3/27/2024,Montieth & Company LLC,7387,Short-Form,"Illingworth, Montieth",,,https://efile.fara.gov/docs/7387-Short-Form-20240327-8.pdf
3/27/2024,Lenape Legal Ltd,7388,Short-Form,"Spaulding, David Alan",,,https://efile.fara.gov/docs/7388-Short-Form-20240327-10.pdf
3/27/2024,Lenape Legal Ltd,7388,Short-Form,"Colmary, Caroline",,,https://efile.fara.gov/docs/7388-Short-Form-20240327-8.pdf
3/27/2024,Lenape Legal Ltd,7388,Short-Form,"Spaulding, David Alan",,,https://efile.fara.gov/docs/7388-Short-Form-20240327-4.pdf
3/27/2024,"DCI Group AZ, LLC",6278,Short-Form,"Rea, Micah",,,https://efile.fara.gov/docs/6278-Short-Form-20240327-118.pdf
3/27/2024,Lenape Legal Ltd,7388,Short-Form,"Spaulding, Isobel",,,https://efile.fara.gov/docs/7388-Short-Form-20240327-6.pdf
3/27/2024,Lenape Legal Ltd,7388,Short-Form,"Spaulding, Isobel",,,https://efile.fara.gov/docs/7388-Short-Form-20240327-18.pdf
3/27/2024,Lenape Legal Ltd,7388,Short-Form,"Spaulding, David Alan",,,https://efile.fara.gov/docs/7388-Short-Form-20240327-16.pdf
3/27/2024,Lenape Legal Ltd,7388,Short-Form,"Colmary, Caroline",,,https://efile.fara.gov/docs/7388-Short-Form-20240327-14.pdf
3/27/2024,Lenape Legal Ltd,7388,Short-Form,"Spaulding, Isobel",,,https://efile.fara.gov/docs/7388-Short-Form-20240327-12.pdf
3/27/2024,Lenape Legal Ltd,7388,Short-Form,"Colmary, Caroline",,,https://efile.fara.gov/docs/7388-Short-Form-20240327-2.pdf
3/27/2024,Montieth & Company LLC,7387,Short-Form,"Fortuna, Carla",,,https://efile.fara.gov/docs/7387-Short-Form-20240327-6.pdf
3/27/2024,Montieth & Company LLC,7387,Short-Form,"Goldman, Perry",,,https://efile.fara.gov/docs/7387-Short-Form-20240327-4.pdf
3/27/2024,Montieth & Company LLC,7387,Short-Form,"Botzoman, loana Veleanu",,,https://efile.fara.gov/docs/7387-Short-Form-20240327-2.pdf
3/26/2024,"JDA Frontline Partners, LLC",7102,Short-Form,"O'Brien, Andrew",,,https://efile.fara.gov/docs/7102-Short-Form-20240326-14.pdf
3/26/2024,Nuclear Waste Management Organization,7186,Short-Form,"Ponka, Vincent Allan",,,https://efile.fara.gov/docs/7186-Short-Form-20240326-24.pdf
3/25/2024,"Brownstein Hyatt Farber Schreck, LLP",5870,Short-Form,"Marshall, Zachary A.",,,https://efile.fara.gov/docs/5870-Short-Form-20240325-396.pdf
3/25/2024,SIC Group USA LLC,7383,Short-Form,"Odarchenko, Kateryna",,,https://efile.fara.gov/docs/7383-Short-Form-20240325-4.pdf
3/25/2024,Madison Strategies LLC,7386,Short-Form,"Marx, Gary",,,https://efile.fara.gov/docs/7386-Short-Form-20240325-2.pdf
3/22/2024,Aether Group LLC,7385,Short-Form,"Peterson, Charles Edmund",,,https://efile.fara.gov/docs/7385-Short-Form-20240322-4.pdf
3/22/2024,Aether Group LLC,7385,Short-Form,"Peterson, Charles Hayes",,,https://efile.fara.gov/docs/7385-Short-Form-20240322-2.pdf
3/22/2024,APCO Worldwide LLC,6582,Short-Form,"Motawakel, Khalilu",,,https://efile.fara.gov/docs/6582-Short-Form-20240322-264.pdf
3/21/2024,"Ruder Finn, Inc.",6840,Short-Form,"Davids, Katherine",,,https://efile.fara.gov/docs/6840-Short-Form-20240321-156.pdf
3/21/2024,"Finn Partners, Inc.",6212,Short-Form,"Sheridan, Virginia",,,https://efile.fara.gov/docs/6212-Short-Form-20240321-52.pdf
3/20/2024,"Brownstein Hyatt Farber Schreck, LLP",5870,Short-Form,"Ivkovic, Milos",,,https://efile.fara.gov/docs/5870-Short-Form-20240320-394.pdf
3/20/2024,"Daniel J. Edelman, Inc.",3634,Short-Form,"Workman, Daniel",,,https://efile.fara.gov/docs/3634-Short-Form-20240320-1481.pdf
3/20/2024,SIC Group USA LLC,7383,Short-Form,"Odarchenko, Kateryna",,,https://efile.fara.gov/docs/7383-Short-Form-20240320-2.pdf
3/18/2024,"DCI Group AZ, LLC",6278,Short-Form,"Nelson, John",,,https://efile.fara.gov/docs/6278-Short-Form-20240318-116.pdf
3/18/2024,"Squire Patton Boggs, LLP",2165,Short-Form,"Savelieff (Kasulke), Ludmilla Lydia",,,https://efile.fara.gov/docs/2165-Short-Form-20240318-808.pdf
3/15/2024,Havas Media Group USA LLC,7106,Short-Form,"Lopez, Andrea",,,https://efile.fara.gov/docs/7106-Short-Form-20240315-20.pdf
3/15/2024,"Miles Partnership, LLLP",7382,Short-Form,"Root, Rachael",,,https://efile.fara.gov/docs/7382-Short-Form-20240315-81.pdf
3/15/2024,"Miles Partnership, LLLP",7382,Short-Form,"Bigler, Nicole",,,https://efile.fara.gov/docs/7382-Short-Form-20240315-69.pdf
3/15/2024,"Miles Partnership, LLLP",7382,Short-Form,"Root, Rachael",,,https://efile.fara.gov/docs/7382-Short-Form-20240315-95.pdf
3/15/2024,"Miles Partnership, LLLP",7382,Short-Form,"Ziarnik, Victoria",,,https://efile.fara.gov/docs/7382-Short-Form-20240315-73.pdf
3/15/2024,"Miles Partnership, LLLP",7382,Short-Form,"Amos, Danelle",,,https://efile.fara.gov/docs/7382-Short-Form-20240315-83.pdf
3/15/2024,"Miles Partnership, LLLP",7382,Short-Form,"Ortega, Jennifer",,,https://efile.fara.gov/docs/7382-Short-Form-20240315-79.pdf
3/15/2024,"Miles Partnership, LLLP",7382,Short-Form,"Root, Rachael",,,https://efile.fara.gov/docs/7382-Short-Form-20240315-67.pdf
3/15/2024,"Daschle Group, LLC",6280,Short-Form,"Wolf, Spencer",,,https://efile.fara.gov/docs/6280-Short-Form-20240315-38.pdf
3/15/2024,"Daschle Group, LLC",6280,Short-Form,"Daschle, Nathan",,,https://efile.fara.gov/docs/6280-Short-Form-20240315-36.pdf
3/15/2024,"Miles Partnership, LLLP",7382,Short-Form,"Bigler, Nicole",,,https://efile.fara.gov/docs/7382-Short-Form-20240315-93.pdf
3/15/2024,"Miles Partnership, LLLP",7382,Short-Form,"Bigler, Nicole",,,https://efile.fara.gov/docs/7382-Short-Form-20240315-91.pdf
3/15/2024,"Miles Partnership, LLLP",7382,Short-Form,"Root, Rachael",,,https://efile.fara.gov/docs/7382-Short-Form-20240315-89.pdf
3/15/2024,"Miles Partnership, LLLP",7382,Short-Form,"Amos, Danelle",,,https://efile.fara.gov/docs/7382-Short-Form-20240315-87.pdf
3/15/2024,"Miles Partnership, LLLP",7382,Short-Form,"Johnson, Christine",,,https://efile.fara.gov/docs/7382-Short-Form-20240315-77.pdf
3/15/2024,"Miles Partnership, LLLP",7382,Short-Form,"Masuda, Marianne",,,https://efile.fara.gov/docs/7382-Short-Form-20240315-75.pdf
3/15/2024,"Miles Partnership, LLLP",7382,Short-Form,"Amos, Danelle",,,https://efile.fara.gov/docs/7382-Short-Form-20240315-71.pdf
3/15/2024,"Miles Partnership, LLLP",7382,Short-Form,"Bigler, Nicole",,,https://efile.fara.gov/docs/7382-Short-Form-20240315-85.pdf
3/15/2024,"Business Finland USA, Inc.",7318,Short-Form,"Biggers, Alex",,,https://efile.fara.gov/docs/7318-Short-Form-20240315-32.pdf
3/15/2024,"Miles Partnership, LLLP",7382,Short-Form,"Amos, Danelle",,,https://efile.fara.gov/docs/7382-Short-Form-20240315-97.pdf
3/14/2024,Taiwan Trade Center New York Inc.,3652,Short-Form,"Lai, Cian-Rong",,,https://efile.fara.gov/docs/3652-Short-Form-20240314-30.pdf
3/14/2024,"Daniel J. Edelman, Inc.",3634,Short-Form,"Purcell, Feargal",,,https://efile.fara.gov/docs/3634-Short-Form-20240314-1477.pdf
3/14/2024,"Daniel J. Edelman, Inc.",3634,Short-Form,"Cole-Nolan, Marine",,,https://efile.fara.gov/docs/3634-Short-Form-20240314-1479.pdf
3/13/2024,"Gray Global Advisors, LLC",6892,Short-Form,"Muhammad, Jacqueline",,,https://efile.fara.gov/docs/6892-Short-Form-20240313-18.pdf
3/13/2024,Covington & Burling LLP,6876,Short-Form,"Angelico, Alessandro",,,https://efile.fara.gov/docs/6876-Short-Form-20240313-34.pdf
3/13/2024,Covington & Burling LLP,6876,Short-Form,"Stigelbauer, Georg",,,https://efile.fara.gov/docs/6876-Short-Form-20240313-32.pdf
3/12/2024,Teneo Strategy LLC,6698,Short-Form,"Wild, Jackson",,,https://efile.fara.gov/docs/6698-Short-Form-20240312-256.pdf
3/12/2024,Teneo Strategy LLC,6698,Short-Form,"Smith, Nicholas",,,https://efile.fara.gov/docs/6698-Short-Form-20240312-254.pdf
3/12/2024,RF Binder Partners Inc.,6814,Short-Form,"Mahony, Richard",,,https://efile.fara.gov/docs/6814-Short-Form-20240312-64.pdf
3/11/2024,"Leidar USA, Inc.",7381,Short-Form,"Tamburino, George",,,https://efile.fara.gov/docs/7381-Short-Form-20240311-8.pdf
3/11/2024,"Leidar USA, Inc.",7381,Short-Form,"Holtzman, Michael",,,https://efile.fara.gov/docs/7381-Short-Form-20240311-6.pdf
3/11/2024,"Leidar USA, Inc.",7381,Short-Form,"Tisinger, Meghan",,,https://efile.fara.gov/docs/7381-Short-Form-20240311-4.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Jones, Allison",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-20.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Salyers, Jay",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-18.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Burgess, David",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-16.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Hall, Mattes",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-10.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Lawry, Gray",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-8.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Coe, Kayla",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-14.pdf
3/11/2024,FGS Global (US) LLC (FKA FGH Holdings LLC),5666,Short-Form,"Mintz, Richard I.",,,https://efile.fara.gov/docs/5666-Short-Form-20240311-338.pdf
3/11/2024,"Leidar USA, Inc.",7381,Short-Form,"Armstrong, Philip",,,https://efile.fara.gov/docs/7381-Short-Form-20240311-2.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Fiedler, Jamie",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-56.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Gibbs, Justin",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-54.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Carlson, Kristin",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-42.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Gibbs, Justin",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-40.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Lawry, Gray",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-52.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Mabe, Elizabeth",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-50.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Sommers, Samantha",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-48.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Burgess, David",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-44.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Salyers, Jay",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-32.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Burgess, David",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-30.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Coe, Kayla",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-28.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Hall, Mattes",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-24.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Lawry, Gray",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-22.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Gibbs, Justin",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-12.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Hall, Mattes",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-38.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Lawry, Gray",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-36.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Uyeda, Duane",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-34.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Gibbs, Justin",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-26.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Salyers, Jay",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-4.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Bartalos, Melissa",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-6.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Burgess, David",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-2.pdf
3/11/2024,FGS Global (US) LLC (FKA FGH Holdings LLC),5666,Short-Form,"Gross, Joshua",,,https://efile.fara.gov/docs/5666-Short-Form-20240311-336.pdf
3/11/2024,"Miles Partnership, LLLP",7382,Short-Form,"Salyers, Jay",,,https://efile.fara.gov/docs/7382-Short-Form-20240311-46.pdf
3/10/2024,"BGR Government Affairs, LLC",5430,Short-Form,"Tavlarides, Mark",,,https://efile.fara.gov/docs/5430-Short-Form-20240310-478.pdf
3/10/2024,"BGR Government Affairs, LLC",5430,Short-Form,"Munson, Lester",,,https://efile.fara.gov/docs/5430-Short-Form-20240310-482.pdf
3/10/2024,"BGR Government Affairs, LLC",5430,Short-Form,"Strupp, Hunter",,,https://efile.fara.gov/docs/5430-Short-Form-20240310-480.pdf
3/8/2024,"Brownstein Hyatt Farber Schreck, LLP",5870,Short-Form,"Diekman, Lauren",,,https://efile.fara.gov/docs/5870-Short-Form-20240308-390.pdf
3/8/2024,"Brownstein Hyatt Farber Schreck, LLP",5870,Short-Form,"Carl-Yoder, Samantha",,,https://efile.fara.gov/docs/5870-Short-Form-20240308-388.pdf
3/8/2024,"DCI Group AZ, LLC",6278,Short-Form,"Peterson, Justin",,,https://efile.fara.gov/docs/6278-Short-Form-20240308-112.pdf
